title,company,location,experience,salary,skills,date_posted,company_rating,company_reviews,role_searched,scraped_date,job_url
AI Engineer,Leading Client,Kolkata,4-8 Yrs,Not Disclosed,"ai engineer, algorithms, python, natural language processing, data pipelines, ai solutions, ai, machine learning",2 days ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-wenger-watson-business-systems-private-limited-kolkata-4-to-8-years-080726921265
AI Engineer,Leading Client,Chandigarh,4-8 Yrs,Not Disclosed,"ai engineer, algorithms, python, natural language processing, data pipelines, ai solutions, ai, machine learning",2 days ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-wenger-watson-business-systems-private-limited-chandigarh-4-to-8-years-080726921269
Generative AI Engineer,Hiring for IT Company,Hybrid - Hyderabad,3-7 Yrs,6-15 Lacs PA,"Anthropic Claude, Neo4j, Mistral, RAG pipelines, TensorFlow, OpenAI GPT, Artificial Intelligence, Agentic AI & Tools",Few hours ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-agility-human-resource-management-services-hyderabad-3-to-7-years-080726016357
Generative AI Engineer-Pan India,Infosys,"Hybrid - Pune, Chennai, Bengaluru",5-8 Yrs,Not Disclosed,"generative ai, Aiml, gen ai, Machine Learning, Python, Agentic Ai, RAG, LLM",6 days ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-pan-india-infosys-pune-chennai-bengaluru-5-to-8-years-030726032365
AI Engineer (LLM / Generative AI),HCLTech,"Hybrid - Hyderabad, Chennai, Bengaluru",8-13 Yrs,Not Disclosed,"generative ai, Python, Langchain, Artificial Intelligence, Retrieval Augmented Generation, LLM, Generation, Intelligence",Today,3.4,47016  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-llm-generative-ai-hcltech-hyderabad-chennai-bengaluru-8-to-13-years-120626009530
Lead AI Engineer,Ecolab Global Services,Bengaluru,2-6 Yrs,Not Disclosed,"Design, Orchestration, Performance Optimization, Architecture, Front, Cost Optimization, Data, Management",3 days ago,3.4,246  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-ecolab-global-services-private-limited-bengaluru-2-to-6-years-060726923017
Lead AI Engineer,Ecolab Global Services,Bengaluru,2-6 Yrs,Not Disclosed,"Continuous Integration, Cd, Github, Artificial Intelligence, Ci/Cd, Design, Communication Skills, Engineering",3 days ago,3.4,246  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-ecolab-global-services-private-limited-bengaluru-2-to-6-years-060726922789
AI Engineer,Black and white Business Solutions,"Hyderabad, Chennai, Bengaluru",5-10 Yrs,Not Disclosed,"generative ai, Large Language Model, Document Ai, Natural Language Processing, Retrieval Augmented Generation, Artificial Intelligence, Documents, Processing",1 day ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-black-and-white-business-solutions-hyderabad-chennai-bengaluru-5-to-10-years-010726009857
AI Engineer,Infosys,Bengaluru,5-10 Yrs,Not Disclosed,"onboarding, github, generative ai, ai, ide, machine learning, knowledge management, gemini",3 days ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-infosys-limited-bengaluru-5-to-10-years-060726925008
AI Engineer,Coderound Ai,Bengaluru,4-9 Yrs,Not Disclosed,"image processing, python, natural language processing, neural networks, machine learning, artificial intelligence, iot, sql",1 day ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-coderound-ai-bengaluru-4-to-9-years-090726506131
Agentic AI Engineer,Infosys,Bengaluru,1-4 Yrs,Not Disclosed,"python, generation, rest, natural language processing, scikit-learn, neural networks, microsoft azure, dbms",2 days ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-agentic-ai-engineer-infosys-limited-bengaluru-1-to-4-years-070726927180
"AI Engineer - Generative AI, LLM & MLOps",Tecnoprism,Bengaluru,5-10 Yrs,Not Disclosed,"generative ai, MLflow, Data Science, MLOps, Python, LLMOps, Ci/Cd, Spring AI integration",1 day ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-generative-ai-llm-mlops-tecnoprism-bengaluru-5-to-10-years-080726023130
Agentic AI engineer - AIML,BMW Techworks India,Bengaluru,4-7 Yrs,Not Disclosed,"c++, python, natural language processing, probability, aiml, foundation, machine learning, artificial intelligence",1 day ago,3.0,90  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-agentic-ai-engineer-aiml-bmw-techworks-india-private-limited-bengaluru-4-to-7-years-090726505561
AI Engineer,Guidewire Software,Bengaluru,3-8 Yrs,Not Disclosed,"insurance, cd, continuous integration, python, data analysis, analytical, scikit-learn, iterative",1 day ago,4.1,95  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-guidewire-software-inc-bengaluru-3-to-8-years-090726506145
AI Engineer,Velodata Global,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",2-7 Yrs,Not Disclosed,"Backend, Coding, GCP, Machine learning, Cloud, Data structures, Deployment, Forecasting",1 day ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-velodata-global-pvt-ltd-hubli-mangaluru-mysuru-bengaluru-belgaum-2-to-7-years-080726500986
Agentic AI Engineer,Infosys,Bengaluru,3-6 Yrs,Not Disclosed,"python, css, api integration, natural language processing, microsoft azure, machine learning, ajax, artificial intelligence",2 days ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-agentic-ai-engineer-infosys-limited-bengaluru-3-to-6-years-070726927218
AI Engineer,Tata Consultancy Services(TCS),"Kochi, Pune, Bengaluru",3-8 Yrs,10-20 Lacs PA,"Agentic Ai, Langchain, RAG, LLM, Python, Crewai, generative ai, Langgraph",1 day ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-black-and-white-business-solutions-kochi-pune-bengaluru-3-to-8-years-090726022089
AI Engineer,4labs Technologies,Bengaluru,3-5 Yrs,Not Disclosed,"python, natural language processing, scikit-learn, neural networks, numpy, machine learning, artificial intelligence, sql",1 day ago,3.4,24  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-4labs-bengaluru-3-to-5-years-090726502986
Gen AI Engineer,CGI,"Hybrid - Hyderabad, Chennai, Bengaluru",4-8 Yrs,Not Disclosed,"Agentic Ai, generative ai, Python, Langgraph, Langchain, Artificial Intelligence, Aiml, Fast API",2 days ago,4.0,5557  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-cgi-hyderabad-chennai-bengaluru-4-to-8-years-070726015056
Gen AI Engineer,Quantiphi Analytics Solutions,"Hybrid - Mumbai, Bengaluru",3-7 Yrs,Not Disclosed,"generative ai, Large Language Model, Retrieval Augmented Generation, Languages, Large, Artificial Intelligence, Gen, Generation",1 day ago,3.1,1007  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-quantiphi-analytics-solutions-mumbai-bengaluru-3-to-7-years-090726007913
AI Engineer,Navgurukul,"Mumbai, Delhi / NCR, Bengaluru",2-5 Yrs,Not Disclosed,"AI Engineer, Prompt Engineering, PyTorch, LLMs, LangChain, Hugging Face, RAG, Large Language Models",1 day ago,4.4,12  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-navgurukul-mumbai-delhi-ncr-bengaluru-2-to-5-years-080726927373
GenAI / Agentic AI Engineer,Infosys,Bengaluru,4-9 Yrs,Not Disclosed,"Ai Engineer, python, generative ai, ai, machine learning, artificial intelligence, docker, qa",6 days ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-genai-agentic-ai-engineer-infosys-limited-bengaluru-4-to-9-years-030726923805
AI Engineers | GenAI | LLM | Agentic AI,Coforge,"Hyderabad, Greater Noida",4-6 Yrs,Not Disclosed,"GenAI, LLMs, Python, Agentic AI, LangGraph, PyTorch, LangChain, RAG",1 day ago,3.3,9068  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineers-genai-llm-agentic-ai-coforge-hyderabad-greater-noida-4-to-6-years-080726022132
Principle Gen AI engineer,Vbeyond Corporation,Hybrid - Bengaluru,9-14 Yrs,Not Disclosed,"python, neo4j, Graph Databases, llm, Artificial Intelligence, Graph, Gen, DBMS",Just now,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-principle-gen-ai-engineer-vbeyond-corporation-bengaluru-9-to-14-years-100726016213
Gen AI Engineer,ZeMoSo Technologies,"Hybrid - Hyderabad, Pune, Bengaluru",4-9 Yrs,Not Disclosed,"generative ai, Agentic Ai, Large Language Model, Vector Database, Retrieval Augmented Generation, Python, Languages, Large",2 days ago,3.0,227  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-zemoso-technologies-hyderabad-pune-bengaluru-4-to-9-years-110326011953
AI Engineer,Hiring Squad,Hybrid - Bengaluru,6-11 Yrs,13-15 Lacs PA,"Python, ServiceNow, SAP, Artificial Intelligence, topics, JSON, Jira, OAuth",3 days ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-hiring-squad-bengaluru-6-to-11-years-070726001647
AI Engineer,Evnek,Remote,4-9 Yrs,Not Disclosed,"AI Engineer, Generative AI, Artificial Intelligence, LangChain, Azure OpenAI, Claude, Retrieval-Augmented Generation, Machine Learning",Few hours ago,4.3,3  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-evnek-bengaluru-4-to-9-years-100726907988
Lead AI Engineer,Capco,"Pune, Bengaluru",10-15 Yrs,35-40 Lacs PA,"Agentic Ai, Gcp Cloud, Python, Cloud, GCP, Artificial Intelligence",2 weeks ago,3.8,706  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-capco-pune-bengaluru-10-to-15-years-260626013086
AI Engineer,Karyacloud Ebiz Technologies Pvt Ltd,Hyderabad(Nanakramguda),1-3 Yrs,2.75-7.75 Lacs PA,"Prompt Engineering, OpenAI, LLM, restapi, Python, C#, Claude API, API",Few hours ago,3.8,5  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-karyacloud-ebiz-technologies-pvt-ltd-hyderabad-1-to-3-years-100726007937
AI Engineer,Datazoic Machines,Hyderabad,2-4 Yrs,Not Disclosed,"AI Engineering, prompt engineering, Langgraph, data modeling, LangChain, MLOps tools, machine learning algorithms, vector databases",Few hours ago,3.6,28  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-datazoic-machines-private-limited-hyderabad-2-to-4-years-100726908827
Ai Engineer,4labs Technologies,Kochi,7-12 Yrs,Not Disclosed,"image processing, algorithms, python, natural language processing, machine learning, artificial intelligence, intelligence, cloud",1 day ago,3.4,24  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-4labs-kochi-7-to-12-years-090726503351
AI Engineer,Dentsu Webchutney,Pune,3-4 Yrs,Not Disclosed,"transformers, python, software development, microsoft azure, data pipeline, engineering, machine learning, sql",1 day ago,2.9,32  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-dentsu-inc-pune-3-to-4-years-090726504804
Generative AI Engineer,Leading Client,"Noida, Gurugram, Bengaluru",2-6 Yrs,Not Disclosed,"Generative AI, LLM, OpenAI API, Prompt Engineering, Vector Databases, LangChain, RAG, Python",3 days ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-talent-corner-hr-services-pvt-ltd-noida-gurugram-bengaluru-2-to-6-years-060726917466
Jr AI Engineer,NCS Group,Pune,2-4 Yrs,Not Disclosed,"cd, continuous integration, semantic, chatbot, python, kernel, ci/cd, microsoft azure",1 day ago,4.2,19  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-jr-ai-engineer-ncs-pte-ltd-pune-2-to-4-years-090726503839
AI Engineer (Generative AI/ Agents),Omnie Solutions,Noida,4-8 Yrs,15-30 Lacs PA,"AWS Bedrock, Agentic Ai, Prompt Engineering, generative ai, Vertex Ai, Conversational Ai, Chatbot, Artificial Intelligence",1 day ago,2.5,71  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-generative-ai-agents-omnie-solutions-noida-4-to-8-years-090726016681
Gen Ai engineer,Zensar,Bengaluru,5-9 Yrs,Not Disclosed,"Prompt Engineering, generative ai, Large Language Model, Machine Learning, Python, Artificial Intelligence, Gen, Engineering",3 days ago,3.6,3059  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-zensar-bengaluru-5-to-9-years-060726028188
Gen AI Engineer,Tata Consultancy Services,"Hyderabad, Bengaluru",3-8 Yrs,Not Disclosed,"ML Algorithms, generative ai, Python, Artificial Intelligence, Gen, Algorithms, Ml",4 days ago,3.3,116795  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-tata-consultancy-services-hyderabad-bengaluru-3-to-8-years-060726009391
Generative AI Engineer,Sia Partners,Mumbai,5-10 Yrs,Not Disclosed,"algorithms, python, natural language processing, consulting, microsoft azure, machine learning, artificial intelligence, coding",1 day ago,4.6,7  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-sia-partners-mumbai-5-to-10-years-090726503228
Generative AI Engineer,Arche Global,"Chennai, Coimbatore",3-4 Yrs,11-21 Lacs PA,"Artificial Intelligence, Aiml, Machine Learning, Deep Learning, Langchain, Large Language Model, Natural Language Processing, Languages",1 day ago,3.5,23  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-arche-global-chennai-coimbatore-3-to-4-years-090726020126
AI Engineer,Leading Client,Bengaluru,4-8 Yrs,Not Disclosed,"ai engineer, algorithms, python, natural language processing, data pipelines, ai solutions, ai, machine learning",2 days ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-wenger-watson-business-systems-private-limited-bengaluru-4-to-8-years-070726933961
AI Engineer,Leena Ai,Gurugram,3-5 Yrs,Not Disclosed,"Automation, SAP, Javascript, Back office, data privacy, Oracle, microsoft, SQL",1 day ago,3.7,171  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-leena-ai-gurugram-3-to-5-years-080726501406
Gen AI Engineer,People Prime Worldwide,Hybrid - Chennai,6-8 Yrs,8.5-18.5 Lacs PA,"LangGraph, generative ai, LLM, Python, LangChain, MLFlow, Spring Boot, Spring AI",1 day ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-people-prime-worldwide-chennai-6-to-8-years-080726023404
Responsible AI Engineer,Accenture,Bengaluru,3-6 Yrs,Not Disclosed,"machine learning, ab initio, ai engineer, data quality, ethical ai, compliance, ai, data integration",3 days ago,3.7,75214  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-responsible-ai-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-6-years-060726923763
AI Engineer,NCS Group,Pune,6-11 Yrs,Not Disclosed,"cd, continuous integration, python, analytical, data processing, pyspark, data warehousing, ci/cd",1 day ago,4.2,19  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-ncs-pte-ltd-pune-6-to-11-years-090726505027
Lead Enterprise Engineer (AI / Artificial Intelligence),Medknow Publications,Pune,4-8 Yrs,Not Disclosed,"Automation, Team management, Architecture, Artificial Intelligence, Performance testing, Troubleshooting, Continuous improvement, Python",1 week ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-enterprise-engineer-ai-artificial-intelligence-wolters-kluwer-medknow-publications-pune-4-to-8-years-030726500970
Lead AI Engineer -Paper Intelligence,Globally renowned large MNC with pan India presence,Hybrid - Bengaluru,9-12 Yrs,Not Disclosed,"Agentic AI, Gen AI, RAG, MCP, LLM, Multiagent, Gen, Intelligence",2 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-paper-intelligence-people-impact-bengaluru-9-to-12-years-250626007725
Lead AI Engineer,Staples India,Chennai,6-11 Yrs,Not Disclosed,"Computer science, Computer vision, Automation, GCP, Machine learning, Programming, E-commerce, big data",6 days ago,3.2,16  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-staples-india-innovation-business-hub-private-limited-chennai-6-to-11-years-030726503142
AI Engineer,NCS Group,Pune,4-7 Yrs,Not Disclosed,"cd, continuous integration, kubernetes, python, erp, performance tuning, golang, system design",1 day ago,4.2,19  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-ncs-pte-ltd-pune-4-to-7-years-090726504938
Associate Engineer - Agentic AI,Harman International,"Kalyani, Bengaluru",1-3 Yrs,Not Disclosed,"continuous integration, cd, software development, analytical, distribution system, ci/cd, aiml, research",1 day ago,3.8,3393  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-associate-engineer-agentic-ai-harman-india-kalyani-bengaluru-1-to-3-years-090726506355
AI Engineer,Baker Hughes,Gurugram,4-6 Yrs,Not Disclosed,"Computer science, Computer vision, Backend, Version control, Artificial Intelligence, Performance testing, Troubleshooting, Monitoring",2 days ago,4.0,583  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-baker-hughes-the-network-gurugram-4-to-6-years-070726501800
AI Engineer-Immediate joiners,Tata Elxsi,"Hyderabad, Chennai, Bengaluru",4-9 Yrs,5-12 Lacs PA,"Gen AI, RAG, LLM, Gen, Artificial Intelligence",1 week ago,3.4,3085  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-immediate-joiners-tata-elxsi-hyderabad-chennai-bengaluru-4-to-9-years-260626018903
GenAI & Agentic AI Engineer,Capgemini,Navi Mumbai,1-6 Yrs,Not Disclosed,"machine learning, image processing, python, natural language processing, data, data mining, consulting, neural networks",2 days ago,3.6,54772  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-genai-agentic-ai-engineer-capgemini-technology-services-india-limited-navi-mumbai-1-to-6-years-070726927055
Gen AI Engineer,EY,Hybrid - Kolkata,4-9 Yrs,Not Disclosed,"Agentic Ai, Langchain, Langgraph, Fast API, Retrieval Augmented Generation, GCP, AWS, API",3 days ago,3.4,15004  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-ey-kolkata-4-to-9-years-060726028587
Lead Engineer- Edge AI,Eaton Technologies,Hybrid - Pune,6-10 Yrs,30-45 Lacs PA,"Model Based Development, Embedded Systems, Machine Learning, Development, Artificial Intelligence, Machine, Engineering Leadership, Edge",2 days ago,3.9,1426  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-engineer-edge-ai-eaton-technologies-pune-6-to-10-years-080726017963
Lead AI Engineer,Aifa Labs,Hyderabad,6-10 Yrs,20-30 Lacs PA,"Data Science, Agentic Ai, generative ai, Fast API, Python, Artificial Intelligence, Natural Language Processing, Machine Learning",4 days ago,3.9,40  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-aifa-labs-hyderabad-6-to-10-years-060726009602
GEN AI Engineer - Kolkata,EY,Kolkata,4-8 Yrs,Not Disclosed,"Agentic Ai, Langchain, Langgraph, Fast API, Retrieval Augmented Generation, GCP, AWS, Artificial Intelligence",2 days ago,3.4,15004  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-kolkata-ey-kolkata-4-to-8-years-070726034849
Lead AI Engineer,Amantya Technologies,Pune,5-9 Yrs,Not Disclosed,"Artificial Intelligence, Machine Learning, Deep Learning, Data Science, python, Knowledge Graphs, Large Language Model, Retrieval Augmented Generation",1 week ago,4.0,265  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-amantya-technologies-pune-5-to-9-years-030726015260
AI Engineers,Infosys,Hyderabad,5-8 Yrs,Not Disclosed,"Artificial Intelligence, Predictive Modeling, Architecture, Natural Language Processing, Neural Networks, Digital Transformation, Machine Learning, Deep Learning",3 days ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineers-infosys-limited-hyderabad-5-to-8-years-070726907014
Responsible AI Engineer,Accenture,Hyderabad,3-8 Yrs,Not Disclosed,"system, python, natural language processing, neural networks, machine learning, artificial intelligence, sql, evaluation",6 days ago,3.7,75214  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-responsible-ai-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-030726926145
Lead Responsible AI Engineer,Ecolab Global Services,Bengaluru,3-7 Yrs,Not Disclosed,"Ai Engineer, Regression Testing, Azure, Automation, Test Automation, Compliance, Diagnostics, Github",1 week ago,3.4,246  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-responsible-ai-engineer-ecolab-global-services-private-limited-bengaluru-3-to-7-years-290626929249
Lead Agentic AI Engineer,Aifa Labs,Hyderabad,5-10 Yrs,Not Disclosed,"deep learning, Project development, Prototype, GCP, Cloud, Client engagement, Mentor, Research",2 days ago,3.9,40  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-agentic-ai-engineer-aifa-labs-hyderabad-5-to-10-years-070726502420
Generative AI Engineer,Infosys,"Hybrid - Hyderabad, Pune",7-12 Yrs,10-19 Lacs PA,"generative ai, Terraform, AWS, Python, Artificial Intelligence",1 day ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-srs-infoway-hyderabad-pune-7-to-12-years-080726032364
Geneative AI Engineer,Consulting Firm,Hybrid - Hyderabad,6-9 Yrs,Not Disclosed,"LLM, Agentic Ai, Python, generative ai, Gen AI, Tensorflow, cuda, AWS Bedrock",1 day ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-geneative-ai-engineer-anlage-infotech-hyderabad-6-to-9-years-270126031485
Lead AI Engineer,Material+,Hybrid - Gurugram,5-10 Yrs,Not Disclosed,"Agentic Ai, RAG, Python, Data Science, Langchain, generative ai, Machine Learning, Science",1 week ago,3.1,159  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-material-gurugram-5-to-10-years-030726016798
Lead AI Engineer,Grid Dynamics,"Hyderabad, Bengaluru",3 Yrs,Not Disclosed,"ml, Leadership, Cd, Natural Language Processing, Cloud Platform, Ci/Cd, Closing, Deep Learning",1 week ago,3.2,124  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-grid-dynamics-private-limited-hyderabad-bengaluru-3-to-3-years-300626924247
Lead AI Engineer,Experian,Hyderabad,3-7 Yrs,Not Disclosed,"Data Pipeline, Cd, Lambda Expressions, Pyspark, Amazon Sqs, Veracode, Eventbridge, Ci/Cd",3 days ago,3.8,187  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-experian-services-india-private-limited-hyderabad-3-to-7-years-070726906616
Gen AI Engineer,Gainwell Technologies,"Chennai, Bengaluru",5-15 Yrs,15-35 Lacs PA,"generative ai, Langchain, Machine Learning, Python, Data Science, Large Language Model, Cloud, Aiml",1 week ago,4.1,199  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-gainwell-technologies-chennai-bengaluru-5-to-15-years-020726022201
AI OPS Engineer,Virtusa,"Hyderabad, Chennai, Bengaluru",5-15 Yrs,5-32 Lacs PA,"DevOps, Terraform, Linux, Gitops, Openshift, Dynatrace, Helm, Kubernetes",1 day ago,3.7,6241  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-ops-engineer-virtusa-hyderabad-chennai-bengaluru-5-to-15-years-080726028864
Junior AI Engineer,Infosys,Bengaluru,2-5 Yrs,Not Disclosed,"artificial intelligence, Tensorflow, Predictive Modeling, Natural Language Processing, Neural Networks, Text Mining, Machine Learning, Deep Learning",1 week ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-junior-ai-engineer-infosys-limited-bengaluru-2-to-5-years-300626925664
AI Engineers,Infosys,Bengaluru,2-5 Yrs,Not Disclosed,"artificial intelligence, Tensorflow, Predictive Modeling, Natural Language Processing, Neural Networks, Text Mining, Machine Learning, Deep Learning",1 week ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineers-infosys-limited-bengaluru-2-to-5-years-300626925944
AI Engineer,BMC Software,Pune,2-5 Yrs,Not Disclosed,"innovation, image processing, python, natural language processing, neural networks, machine learning, artificial intelligence, deep learning",2 days ago,3.9,621  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-bmc-software-india-private-limited-pune-2-to-5-years-070726927502
AI Engineer,Nxtwave Disruptive Technologies (Hiring for a client),Hybrid - Bengaluru,3-8 Yrs,10-20 Lacs PA,"Aiml, Python, Tensorflow, generative ai, Langchain, Fast API, Microsoft Flow, LLM",4 days ago,3.5,1328  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-nxtwave-disruptive-technologies-hiring-for-a-client-bengaluru-3-to-8-years-060726009910
Generative AI Engineer,Hewlett Packard Enterprise,Bengaluru,2-4 Yrs,Not Disclosed,"TCP, Computer science, Product engineering, GIT, Development Manager, Social media, Machine learning, Agile",1 week ago,4.0,4702  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-hewlett-packard-enterprise-bengaluru-2-to-4-years-260626505289
GEN AI Engineer,Infosys,Bengaluru,2-5 Yrs,Not Disclosed,"Ai Engineer, Design, Generative Ai, Architecture, Knowledge Management, Ai, Technical Analysis, Digital Transformation",1 week ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-infosys-limited-bengaluru-2-to-5-years-290626928412
AI Engineer,Larsen & Toubro (L&T),Bengaluru,3-5 Yrs,Not Disclosed,"Artificial Intelligence, Python, Aiml, LLM, Intelligence",2 weeks ago,3.9,24411  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-larsen-toubro-l-t-bengaluru-3-to-5-years-250626046233
Gen Ai Engineer,Infosys,Bengaluru,5-7 Yrs,Not Disclosed,"python, Css, Architecture, Artificial Intelligence, Semantic, Aks, Html, Eks",1 week ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-infosys-limited-bengaluru-5-to-7-years-300626925804
Director - AI Engineer,Visa Consolidated Support Services India,Hybrid - Bengaluru,10-15 Yrs,Not Disclosed,"ai engineer, technical leadership, data pipelines, ai, machine learning, data engineering, analytics, data quality",3 days ago,3.5,22  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-director-ai-engineer-visa-consolidated-support-services-india-pvt-ltd-bengaluru-10-to-15-years-060726925083
Ai Engineer,Black and white Business Solutions,"Hybrid - Hyderabad, Chennai, Bengaluru",6-11 Yrs,30-45 Lacs PA,"Aiml, Python, Agentic Ai, Langchain, Langgraph, Artificial Intelligence",4 days ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-black-and-white-business-solutions-hyderabad-chennai-bengaluru-6-to-11-years-060726003330
